Serial No.,Timestamp (yyyy-MM-dd HH:mm:ss.SSS),AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
266,2026-02-19 12:47:03.204,-0.59400004,6.42,6.8610005,-0.275,0.08855,0.3339875
267,2026-02-19 12:47:03.231,-0.42900002,6.35505,6.7270503,-0.275,0.08855,0.3339875
268,2026-02-19 12:47:03.232,-0.16605,6.2520003,6.8920503,-0.275,0.08855,0.3339875
269,2026-02-19 12:47:03.233,0.09900001,6.1249504,7.2679505,-0.275,0.08855,0.3339875
270,2026-02-19 12:47:03.253,0.52095,5.91405,7.3740005,-0.275,0.08855,0.3339875
271,2026-02-19 12:47:03.254,0.726,5.5600505,7.5079503,-0.275,0.08855,0.3339875
272,2026-02-19 12:47:03.282,0.564,5.2699504,7.761,-0.275,0.08855,0.3339875
273,2026-02-19 12:47:03.283,0.19995001,5.1990004,7.9600506,-0.275,0.08855,0.3339875
274,2026-02-19 12:47:03.285,-0.10605001,5.1790504,7.8840003,-0.275,0.08855,0.3339875
275,2026-02-19 12:47:03.286,-0.10605001,5.1790504,7.8840003,0.3944875,1.113475,0.279675
276,2026-02-19 12:47:03.331,-0.19695,5.268,7.76595,0.3944875,1.113475,0.279675
277,2026-02-19 12:47:03.332,-0.33105,5.4760504,7.6420503,0.3944875,1.113475,0.279675
278,2026-02-19 12:47:03.333,-0.56595004,5.6680503,7.8880506,0.3944875,1.113475,0.279675
279,2026-02-19 12:47:03.334,-0.76395005,5.7660003,8.628,0.3944875,1.113475,0.279675
280,2026-02-19 12:47:03.334,-0.89400005,5.6250005,9.14505,0.3944875,1.113475,0.279675
281,2026-02-19 12:47:03.363,-0.81705004,5.3419504,9.318001,0.3944875,1.113475,0.279675
282,2026-02-19 12:47:03.364,-0.78795004,5.3299503,9.801001,0.3944875,1.113475,0.279675
283,2026-02-19 12:47:03.365,-0.96495,5.412,10.038,0.3944875,1.113475,0.279675
284,2026-02-19 12:47:03.365,-0.96495,5.412,10.038,-0.2206875,-0.6340125,0.1615625
285,2026-02-19 12:47:03.414,-1.0519501,5.3689504,9.604951,-0.2206875,-0.6340125,0.1615625
286,2026-02-19 12:47:03.416,-0.87195003,5.223,9.129001,-0.2206875,-0.6340125,0.1615625
287,2026-02-19 12:47:03.416,-0.65205,5.1390004,8.88,-0.2206875,-0.6340125,0.1615625
288,2026-02-19 12:47:03.417,-0.46005002,5.29395,8.628,-0.2206875,-0.6340125,0.1615625
289,2026-02-19 12:47:03.418,-0.30195,5.517,8.2879505,-0.2206875,-0.6340125,0.1615625
290,2026-02-19 12:47:03.433,-0.18,5.5939503,7.7689505,-0.2206875,-0.6340125,0.1615625
291,2026-02-19 12:47:03.444,-0.09105001,5.565,7.11495,-0.2206875,-0.6340125,0.1615625
292,2026-02-19 12:47:03.444,0.003,5.589,6.5670004,-0.2206875,-0.6340125,0.1615625
293,2026-02-19 12:47:03.445,0.003,5.589,6.5670004,0.144375,-0.60307497,0.0551375
294,2026-02-19 12:47:03.495,-0.05595,5.622,6.354,0.144375,-0.60307497,0.0551375
295,2026-02-19 12:47:03.496,-0.20400001,5.64195,6.4230003,0.144375,-0.60307497,0.0551375
296,2026-02-19 12:47:03.497,-0.24705002,5.6010003,6.70095,0.144375,-0.60307497,0.0551375
297,2026-02-19 12:47:03.498,-0.16995001,5.5960503,7.1050506,0.144375,-0.60307497,0.0551375
298,2026-02-19 12:47:03.498,-0.15105,5.7109504,7.2370505,0.144375,-0.60307497,0.0551375
299,2026-02-19 12:47:03.525,-0.14205001,5.9029503,7.1340003,0.144375,-0.60307497,0.0551375
300,2026-02-19 12:47:03.526,0.07305,6.123,6.9160504,0.144375,-0.60307497,0.0551375
301,2026-02-19 12:47:03.527,0.31005,6.2689505,6.57105,0.144375,-0.60307497,0.0551375
302,2026-02-19 12:47:03.528,0.31005,6.2689505,6.57105,0.20295,-0.039049998,0.1040875
303,2026-02-19 12:47:03.575,0.41505003,6.3889503,6.1720505,0.20295,-0.039049998,0.1040875
304,2026-02-19 12:47:03.577,0.26205,6.4459505,5.7379503,0.20295,-0.039049998,0.1040875
305,2026-02-19 12:47:03.578,0.043950003,6.2590504,5.5540504,0.20295,-0.039049998,0.1040875
306,2026-02-19 12:47:03.579,0.051000003,5.92605,6.1210504,0.20295,-0.039049998,0.1040875
307,2026-02-19 12:47:03.580,0.19005,5.8429503,7.27995,0.20295,-0.039049998,0.1040875
308,2026-02-19 12:47:03.605,0.29505002,6.0870004,8.499001,0.20295,-0.039049998,0.1040875
309,2026-02-19 12:47:03.606,0.252,6.3409505,9.184051,0.20295,-0.039049998,0.1040875
310,2026-02-19 12:47:03.607,-0.03195,6.1780505,9.247951,0.20295,-0.039049998,0.1040875
311,2026-02-19 12:47:03.608,-0.03195,6.1780505,9.247951,-0.280225,0.1832875,0.049775
312,2026-02-19 12:47:03.632,-0.31395,5.64195,9.094951,-0.280225,0.1832875,0.049775
313,2026-02-19 12:47:03.633,-0.52695,5.15805,9.267,-0.280225,0.1832875,0.049775
314,2026-02-19 12:47:03.658,-0.62295,5.0929503,9.703051,-0.280225,0.1832875,0.049775
315,2026-02-19 12:47:03.659,-0.61305004,5.373,9.93795,-0.280225,0.1832875,0.049775
316,2026-02-19 12:47:03.659,-0.44295,5.65605,9.49995,-0.280225,0.1832875,0.049775
317,2026-02-19 12:47:03.686,-0.16605,6.12795,8.920051,-0.280225,0.1832875,0.049775
318,2026-02-19 12:47:03.687,0.14505,6.4030504,7.89795,-0.280225,0.1832875,0.049775
319,2026-02-19 12:47:03.688,0.33900002,6.4410005,6.9,-0.280225,0.1832875,0.049775
320,2026-02-19 12:47:03.689,0.33900002,6.4410005,6.9,0.8168875,-0.3136375,0.0317625
321,2026-02-19 12:47:03.732,0.55200005,6.4680004,6.4570503,0.8168875,-0.3136375,0.0317625
322,2026-02-19 12:47:03.734,0.75000006,6.6540003,6.4489503,0.8168875,-0.3136375,0.0317625
323,2026-02-19 12:47:03.734,0.90405005,6.939,6.6790504,0.8168875,-0.3136375,0.0317625
324,2026-02-19 12:47:03.735,1.1530501,7.3060503,6.9259505,0.8168875,-0.3136375,0.0317625
325,2026-02-19 12:47:03.738,1.3939501,7.6140003,6.8710504,0.8168875,-0.3136375,0.0317625
326,2026-02-19 12:47:03.767,1.4610001,7.66695,6.6910505,0.8168875,-0.3136375,0.0317625
327,2026-02-19 12:47:03.768,1.1839501,7.5760503,6.6649504,0.8168875,-0.3136375,0.0317625
328,2026-02-19 12:47:03.769,0.79605,7.53105,7.0860004,0.8168875,-0.3136375,0.0317625
329,2026-02-19 12:47:03.770,0.79605,7.53105,7.0860004,0.3955875,0.802725,0.07535
330,2026-02-19 12:47:03.819,0.48195,7.7389503,7.93905,0.3955875,0.802725,0.07535
331,2026-02-19 12:47:03.820,0.15195,8.062051,8.665951,0.3955875,0.802725,0.07535
332,2026-02-19 12:47:03.821,-0.35505003,8.07705,8.832001,0.3955875,0.802725,0.07535
333,2026-02-19 12:47:03.822,-0.91305006,7.59495,8.892,0.3955875,0.802725,0.07535
334,2026-02-19 12:47:03.823,-1.26495,7.1790004,9.562051,0.3955875,0.802725,0.07535
335,2026-02-19 12:47:03.832,-1.18305,7.15005,10.699051,0.3955875,0.802725,0.07535
336,2026-02-19 12:47:03.850,-0.99405,7.1740503,11.22795,0.3955875,0.802725,0.07535
337,2026-02-19 12:47:03.852,-1.10895,6.8550005,10.860001,0.3955875,0.802725,0.07535
338,2026-02-19 12:47:03.853,-1.10895,6.8550005,10.860001,-0.101475,0.02365,0.279675
339,2026-02-19 12:47:03.901,-1.2430501,6.46995,10.390051,-0.101475,0.02365,0.279675
340,2026-02-19 12:47:03.902,-1.1020501,6.4009504,10.036051,-0.101475,0.02365,0.279675
341,2026-02-19 12:47:03.903,-0.91005003,6.46005,9.46395,-0.101475,0.02365,0.279675
342,2026-02-19 12:47:03.903,-0.67995006,6.4630504,8.710051,-0.101475,0.02365,0.279675
343,2026-02-19 12:47:03.904,-0.40995002,6.43905,8.01795,-0.101475,0.02365,0.279675
344,2026-02-19 12:47:03.930,-0.075,6.5179505,7.2420006,-0.101475,0.02365,0.279675
345,2026-02-19 12:47:03.931,0.19995001,6.6259503,6.339,-0.101475,0.02365,0.279675
346,2026-02-19 12:47:03.932,0.42000002,6.7170005,5.4820504,-0.101475,0.02365,0.279675
347,2026-02-19 12:47:03.933,0.42000002,6.7170005,5.4820504,0.7786625,-0.0796125,0.294525
348,2026-02-19 12:47:03.976,0.56805,6.7639503,4.8019505,0.7786625,-0.0796125,0.294525
349,2026-02-19 12:47:03.977,0.56595004,6.7120504,4.3110003,0.7786625,-0.0796125,0.294525
350,2026-02-19 12:47:03.978,0.37905002,6.4819503,4.086,0.7786625,-0.0796125,0.294525
351,2026-02-19 12:47:03.978,0.06105,6.0870004,4.2730503,0.7786625,-0.0796125,0.294525
352,2026-02-19 12:47:03.979,-0.30900002,5.7439504,4.9549503,0.7786625,-0.0796125,0.294525
353,2026-02-19 12:47:04.009,-0.70695,5.53095,5.7649503,0.7786625,-0.0796125,0.294525
354,2026-02-19 12:47:04.010,-0.94395006,5.484,6.339,0.7786625,-0.0796125,0.294525
355,2026-02-19 12:47:04.011,-0.92700005,5.51205,6.459,0.7786625,-0.0796125,0.294525
356,2026-02-19 12:47:04.011,-0.92700005,5.51205,6.459,0.3592875,0.38445,0.181775
357,2026-02-19 12:47:04.031,-0.74700004,5.6179504,5.985,0.3592875,0.38445,0.181775
358,2026-02-19 12:47:04.032,-0.54405004,5.7829504,5.09205,0.3592875,0.38445,0.181775
359,2026-02-19 12:47:04.061,-0.53400004,5.8950005,4.24905,0.3592875,0.38445,0.181775
360,2026-02-19 12:47:04.063,-0.48405004,5.92395,3.76305,0.3592875,0.38445,0.181775
361,2026-02-19 12:47:04.064,-0.21795002,6.0030003,3.6150002,0.3592875,0.38445,0.181775
362,2026-02-19 12:47:04.091,-0.01995,6.11805,3.7440002,0.3592875,0.38445,0.181775
363,2026-02-19 12:47:04.092,0.25995,6.2380505,3.9550502,0.3592875,0.38445,0.181775
364,2026-02-19 12:47:04.093,0.58005005,6.3430505,4.08405,0.3592875,0.38445,0.181775
365,2026-02-19 12:47:04.094,0.58005005,6.3430505,4.08405,0.389125,0.28545,0.3839
366,2026-02-19 12:47:04.131,0.75795,6.4800005,4.29195,0.389125,0.28545,0.3839
367,2026-02-19 12:47:04.133,0.78405005,6.5680504,4.67805,0.389125,0.28545,0.3839
368,2026-02-19 12:47:04.133,0.726,6.60195,5.07705,0.389125,0.28545,0.3839
369,2026-02-19 12:47:04.134,0.51105005,6.73605,5.4079504,0.389125,0.28545,0.3839
370,2026-02-19 12:47:04.147,0.24795002,6.978,5.583,0.389125,0.28545,0.3839
371,2026-02-19 12:47:04.173,-0.17805001,7.1329503,5.583,0.389125,0.28545,0.3839
372,2026-02-19 12:47:04.174,-0.726,7.1140504,5.688,0.389125,0.28545,0.3839
373,2026-02-19 12:47:04.175,-1.11105,7.0969505,6.222,0.389125,0.28545,0.3839
374,2026-02-19 12:47:04.175,-1.11105,7.0969505,6.222,-0.3260125,0.3568125,0.33825
375,2026-02-19 12:47:04.223,-1.368,7.15005,7.1959505,-0.3260125,0.3568125,0.33825
376,2026-02-19 12:47:04.225,-1.52295,7.2289505,8.48505,-0.3260125,0.3568125,0.33825
377,2026-02-19 12:47:04.226,-1.57605,7.2340503,9.424951,-0.3260125,0.3568125,0.33825
378,2026-02-19 12:47:04.226,-1.6690501,7.0969505,9.7890005,-0.3260125,0.3568125,0.33825
379,2026-02-19 12:47:04.227,-1.8180001,6.7860003,9.64305,-0.3260125,0.3568125,0.33825
380,2026-02-19 12:47:04.253,-1.9710001,6.4840503,9.262951,-0.3260125,0.3568125,0.33825
381,2026-02-19 12:47:04.255,-2.0400002,6.2380505,9.279,-0.3260125,0.3568125,0.33825
382,2026-02-19 12:47:04.256,-1.88205,6.0010505,9.660001,-0.3260125,0.3568125,0.33825
383,2026-02-19 12:47:04.257,-1.88205,6.0010505,9.660001,-0.0056375,-0.376475,0.616
384,2026-02-19 12:47:04.307,-1.4629501,5.9770503,9.76095,-0.0056375,-0.376475,0.616
385,2026-02-19 12:47:04.308,-0.87195003,6.2110505,9.153001,-0.0056375,-0.376475,0.616
386,2026-02-19 12:47:04.310,-0.34500003,6.5350504,8.001,-0.0056375,-0.376475,0.616
387,2026-02-19 12:47:04.311,-0.087000005,6.846,6.7180505,-0.0056375,-0.376475,0.616
388,2026-02-19 12:47:04.312,0.13005,7.248,5.6740503,-0.0056375,-0.376475,0.616
389,2026-02-19 12:47:04.330,0.40800002,7.96605,5.0220003,-0.0056375,-0.376475,0.616
390,2026-02-19 12:47:04.331,0.837,8.922001,4.7299504,-0.0056375,-0.376475,0.616
391,2026-02-19 12:47:04.333,1.3939501,9.726001,4.3780503,-0.0056375,-0.376475,0.616
392,2026-02-19 12:47:04.335,1.3939501,9.726001,4.3780503,1.0000376,-0.0231,0.3317875
393,2026-02-19 12:47:04.377,1.8730501,10.1640005,3.9070501,1.0000376,-0.0231,0.3317875
394,2026-02-19 12:47:04.378,2.12505,10.389001,3.6859503,1.0000376,-0.0231,0.3317875
395,2026-02-19 12:47:04.379,2.08395,10.441951,4.3780503,1.0000376,-0.0231,0.3317875
396,2026-02-19 12:47:04.380,1.7580001,10.255051,5.43195,1.0000376,-0.0231,0.3317875
397,2026-02-19 12:47:04.387,1.284,10.02795,6.2389503,1.0000376,-0.0231,0.3317875
398,2026-02-19 12:47:04.415,0.906,9.987,7.0140004,1.0000376,-0.0231,0.3317875
399,2026-02-19 12:47:04.416,0.44400004,9.93,7.5510006,1.0000376,-0.0231,0.3317875
400,2026-02-19 12:47:04.417,-0.08895,9.68295,7.431,1.0000376,-0.0231,0.3317875
401,2026-02-19 12:47:04.418,-0.08895,9.68295,7.431,-0.282425,0.51425,0.1508375
402,2026-02-19 12:47:04.430,-0.34800002,9.432,6.7890005,-0.282425,0.51425,0.1508375
403,2026-02-19 12:47:04.465,-0.47205,9.384001,6.14295,-0.282425,0.51425,0.1508375
404,2026-02-19 12:47:04.466,-0.513,9.207001,5.9440503,-0.282425,0.51425,0.1508375
405,2026-02-19 12:47:04.467,-0.47505003,8.698951,6.1380005,-0.282425,0.51425,0.1508375
406,2026-02-19 12:47:04.497,-0.42900002,8.12895,6.5449505,-0.282425,0.51425,0.1508375
407,2026-02-19 12:47:04.498,-0.36900002,7.7509503,6.9040504,-0.282425,0.51425,0.1508375
408,2026-02-19 12:47:04.499,-0.28305,7.5430503,7.0720506,-0.282425,0.51425,0.1508375
409,2026-02-19 12:47:04.500,-0.132,7.392,6.9349504,-0.282425,0.51425,0.1508375
410,2026-02-19 12:47:04.501,-0.132,7.392,6.9349504,-0.7580375,0.0864875,0.33825
411,2026-02-19 12:47:04.532,-0.039,7.2340503,6.5520005,-0.7580375,0.0864875,0.33825
412,2026-02-19 12:47:04.533,-0.09105001,7.0950003,6.15495,-0.7580375,0.0864875,0.33825
413,2026-02-19 12:47:04.534,-0.21795002,7.03695,5.98995,-0.7580375,0.0864875,0.33825
414,2026-02-19 12:47:04.546,-0.384,6.9990005,5.9490004,-0.7580375,0.0864875,0.33825
415,2026-02-19 12:47:04.577,-0.51000005,6.9270005,6.0810003,-0.7580375,0.0864875,0.33825
416,2026-02-19 12:47:04.578,-0.62505,6.8310003,6.2790003,-0.7580375,0.0864875,0.33825
417,2026-02-19 12:47:04.579,-0.76395005,6.7519503,6.4230003,-0.7580375,0.0864875,0.33825
418,2026-02-19 12:47:04.580,-0.92700005,6.5820003,6.5070004,-0.7580375,0.0864875,0.33825
419,2026-02-19 12:47:04.581,-0.92700005,6.5820003,6.5070004,-0.330275,0.390775,0.164725
420,2026-02-19 12:47:04.598,-1.092,6.3240004,6.5809503,-0.330275,0.390775,0.164725
421,2026-02-19 12:47:04.627,-1.1550001,6.0750003,6.6460505,-0.330275,0.390775,0.164725
422,2026-02-19 12:47:04.629,-1.16205,5.94105,6.6070504,-0.330275,0.390775,0.164725
423,2026-02-19 12:47:04.630,-1.09695,5.919,6.3420005,-0.330275,0.390775,0.164725
424,2026-02-19 12:47:04.630,-0.91695005,5.9430003,5.8699503,-0.330275,0.390775,0.164725
425,2026-02-19 12:47:04.658,-0.70905006,6.0150003,5.3980503,-0.330275,0.390775,0.164725
426,2026-02-19 12:47:04.659,-0.59400004,6.0919504,4.9549503,-0.330275,0.390775,0.164725
427,2026-02-19 12:47:04.660,-0.55605,6.14895,4.55805,-0.330275,0.390775,0.164725
428,2026-02-19 12:47:04.661,-0.55605,6.14895,4.55805,0.554125,0.540925,0.385
429,2026-02-19 12:47:04.708,-0.44805002,6.19005,4.29705,0.554125,0.540925,0.385
430,2026-02-19 12:47:04.709,-0.34500003,6.2449503,4.23705,0.554125,0.540925,0.385
431,2026-02-19 12:47:04.710,-0.24000001,6.228,4.60605,0.554125,0.540925,0.385
432,2026-02-19 12:47:04.711,-0.22095,6.1750503,5.0989504,0.554125,0.540925,0.385
433,2026-02-19 12:47:04.731,-0.16995001,6.1039505,5.61105,0.554125,0.540925,0.385
434,2026-02-19 12:47:04.732,-0.108,6.1129503,6.267,0.554125,0.540925,0.385
435,2026-02-19 12:47:04.733,-0.063,6.1470003,6.8179502,0.554125,0.540925,0.385
436,2026-02-19 12:47:04.746,-0.064950004,6.168,7.2180004,0.554125,0.540925,0.385
437,2026-02-19 12:47:04.747,-0.064950004,6.168,7.2180004,0.1007875,0.5324,0.6021125
438,2026-02-19 12:47:04.789,-0.147,6.2860503,7.46505,0.1007875,0.5324,0.6021125
439,2026-02-19 12:47:04.790,-0.321,6.5130005,7.359,0.1007875,0.5324,0.6021125
440,2026-02-19 12:47:04.790,-0.53205,6.7930503,7.0620003,0.1007875,0.5324,0.6021125
441,2026-02-19 12:47:04.791,-0.68805003,7.0300503,6.8230505,0.1007875,0.5324,0.6021125
442,2026-02-19 12:47:04.795,-0.72795004,7.1670003,6.7270503,0.1007875,0.5324,0.6021125
443,2026-02-19 12:47:04.821,-0.66405004,7.2840004,6.7890005,0.1007875,0.5324,0.6021125
444,2026-02-19 12:47:04.822,-0.52500004,7.38495,7.0309505,0.1007875,0.5324,0.6021125
445,2026-02-19 12:47:04.823,-0.41205,7.4779506,7.2679505,0.1007875,0.5324,0.6021125
446,2026-02-19 12:47:04.823,-0.41205,7.4779506,7.2679505,0.0677875,0.4888125,0.8234875
447,2026-02-19 12:47:04.834,-0.35205,7.6170006,7.5480003,0.0677875,0.4888125,0.8234875
448,2026-02-19 12:47:04.869,-0.31905,7.7770505,7.8240004,0.0677875,0.4888125,0.8234875
449,2026-02-19 12:47:04.870,-0.36405003,7.8829503,7.9960504,0.0677875,0.4888125,0.8234875
450,2026-02-19 12:47:04.870,-0.61095005,7.9500003,8.125051,0.0677875,0.4888125,0.8234875
451,2026-02-19 12:47:04.902,-0.89595,7.9879503,8.266951,0.0677875,0.4888125,0.8234875
452,2026-02-19 12:47:04.903,-1.1689501,8.00205,8.499001,0.0677875,0.4888125,0.8234875
453,2026-02-19 12:47:04.903,-1.3219501,7.9930506,8.865001,0.0677875,0.4888125,0.8234875
454,2026-02-19 12:47:04.904,-1.3099501,7.9090505,9.234,0.0677875,0.4888125,0.8234875
455,2026-02-19 12:47:04.905,-1.3099501,7.9090505,9.234,-0.38665,0.1747625,0.82555
456,2026-02-19 12:47:04.932,-1.06095,7.7749505,9.5119505,-0.38665,0.1747625,0.82555
457,2026-02-19 12:47:04.933,-0.63495004,7.6069503,9.71805,-0.38665,0.1747625,0.82555
458,2026-02-19 12:47:04.934,-0.19395001,7.485,9.612,-0.38665,0.1747625,0.82555
459,2026-02-19 12:47:04.950,0.192,7.4730005,9.17895,-0.38665,0.1747625,0.82555
460,2026-02-19 12:47:04.983,0.42705002,7.5589504,8.772,-0.38665,0.1747625,0.82555
461,2026-02-19 12:47:04.985,0.47505003,7.7250004,8.401051,-0.38665,0.1747625,0.82555
462,2026-02-19 12:47:04.985,0.37005,7.9020004,7.97205,-0.38665,0.1747625,0.82555
463,2026-02-19 12:47:04.986,0.23805001,7.9950004,7.55595,-0.38665,0.1747625,0.82555
464,2026-02-19 12:47:04.986,0.23805001,7.9950004,7.55595,0.2156,0.276925,0.36795
465,2026-02-19 12:47:04.996,0.171,7.9930506,7.3830004,0.2156,0.276925,0.36795
466,2026-02-19 12:47:05.029,0.049050003,8.005051,7.2949505,0.2156,0.276925,0.36795
467,2026-02-19 12:47:05.030,-0.28500003,8.038051,7.26105,0.2156,0.276925,0.36795
468,2026-02-19 12:47:05.031,-0.79095006,7.998,7.4020505,0.2156,0.276925,0.36795
469,2026-02-19 12:47:05.064,-1.18305,7.9620004,7.6060505,0.2156,0.276925,0.36795
470,2026-02-19 12:47:05.065,-1.38405,7.8799505,7.59105,0.2156,0.276925,0.36795
471,2026-02-19 12:47:05.066,-1.389,7.80105,7.3300505,0.2156,0.276925,0.36795
472,2026-02-19 12:47:05.067,-1.27695,7.7460003,6.9810004,0.2156,0.276925,0.36795
473,2026-02-19 12:47:05.068,-1.27695,7.7460003,6.9810004,0.2209625,0.7547375,0.2817375
474,2026-02-19 12:47:05.111,-1.18095,7.6170006,6.5860505,0.2209625,0.7547375,0.2817375
475,2026-02-19 12:47:05.112,-1.10895,7.34595,6.2509503,0.2209625,0.7547375,0.2817375
476,2026-02-19 12:47:05.113,-0.98205006,7.0330505,6.0139503,0.2209625,0.7547375,0.2817375
477,2026-02-19 12:47:05.114,-0.83805007,6.76695,5.9230504,0.2209625,0.7547375,0.2817375
478,2026-02-19 12:47:05.131,-0.77400005,6.50295,6.0259504,0.2209625,0.7547375,0.2817375
479,2026-02-19 12:47:05.133,-0.75495005,6.2640004,6.16905,0.2209625,0.7547375,0.2817375
480,2026-02-19 12:47:05.143,-0.69195,6.0820503,6.1909504,0.2209625,0.7547375,0.2817375
481,2026-02-19 12:47:05.145,-0.55395,5.9770503,6.08295,0.2209625,0.7547375,0.2817375
482,2026-02-19 12:47:05.145,-0.55395,5.9770503,6.08295,0.0561,0.472725,0.539275
483,2026-02-19 12:47:05.192,-0.36705002,5.946,5.71395,0.0561,0.472725,0.539275
484,2026-02-19 12:47:05.193,-0.14205001,5.9220004,5.13,0.0561,0.472725,0.539275
485,2026-02-19 12:47:05.193,0.02205,5.85195,4.6270504,0.0561,0.472725,0.539275
486,2026-02-19 12:47:05.194,0.15705001,5.7970505,4.3039503,0.0561,0.472725,0.539275
487,2026-02-19 12:47:05.195,0.23595001,5.8279505,4.1839504,0.0561,0.472725,0.539275
488,2026-02-19 12:47:05.225,0.21900001,5.8950005,4.40205,0.0561,0.472725,0.539275
489,2026-02-19 12:47:05.226,0.22605,6.0100503,4.872,0.0561,0.472725,0.539275
490,2026-02-19 12:47:05.228,0.384,6.096,5.43195,0.0561,0.472725,0.539275
491,2026-02-19 12:47:05.229,0.384,6.096,5.43195,-0.067375,0.669625,0.607475
492,2026-02-19 12:47:05.272,0.57105005,6.1080003,5.781,-0.067375,0.669625,0.607475
493,2026-02-19 12:47:05.273,0.71895003,6.07695,6.1789503,-0.067375,0.669625,0.607475
494,2026-02-19 12:47:05.274,0.66405004,6.05805,6.6889505,-0.067375,0.669625,0.607475
495,2026-02-19 12:47:05.274,0.42495003,6.08895,7.2510004,-0.067375,0.669625,0.607475
496,2026-02-19 12:47:05.306,0.19005,6.1800003,7.7970004,-0.067375,0.669625,0.607475
497,2026-02-19 12:47:05.307,-0.06705,6.3310504,8.247001,-0.067375,0.669625,0.607475
498,2026-02-19 12:47:05.308,-0.28500003,6.525,8.47995,-0.067375,0.669625,0.607475
499,2026-02-19 12:47:05.309,-0.44595003,6.702,8.590051,-0.067375,0.669625,0.607475
500,2026-02-19 12:47:05.310,-0.44595003,6.702,8.590051,-0.12595,0.6408875,0.6202625
501,2026-02-19 12:47:05.331,-0.41700003,6.8200502,8.63805,-0.12595,0.6408875,0.6202625
502,2026-02-19 12:47:05.331,-0.24495001,6.8890505,8.632951,-0.12595,0.6408875,0.6202625
503,2026-02-19 12:47:05.353,0.039,6.8509502,8.35995,-0.12595,0.6408875,0.6202625
504,2026-02-19 12:47:05.354,0.49905002,6.7429504,7.8480005,-0.12595,0.6408875,0.6202625
505,2026-02-19 12:47:05.387,0.82905006,6.62295,7.5270004,-0.12595,0.6408875,0.6202625
506,2026-02-19 12:47:05.388,1.00905,6.6160502,7.31895,-0.12595,0.6408875,0.6202625
507,2026-02-19 12:47:05.388,1.03005,6.7759504,7.1839504,-0.12595,0.6408875,0.6202625
508,2026-02-19 12:47:05.389,0.83400005,6.8239503,6.9949503,-0.12595,0.6408875,0.6202625
509,2026-02-19 12:47:05.390,0.83400005,6.8239503,6.9949503,-0.2525875,0.066275,0.558525
510,2026-02-19 12:47:05.433,0.50595003,6.7120504,6.8970003,-0.2525875,0.066275,0.558525
511,2026-02-19 12:47:05.434,0.19500001,6.6139503,7.0980005,-0.2525875,0.066275,0.558525
512,2026-02-19 12:47:05.435,0.109050006,6.642,7.5120006,-0.2525875,0.066275,0.558525
513,2026-02-19 12:47:05.436,0.17595,6.8310003,7.8810005,-0.2525875,0.066275,0.558525
514,2026-02-19 12:47:05.470,0.40800002,7.011,7.8600006,-0.2525875,0.066275,0.558525
515,2026-02-19 12:47:05.471,0.76500005,7.071,7.3450503,-0.2525875,0.066275,0.558525
516,2026-02-19 12:47:05.472,0.88395005,6.89895,6.6120005,-0.2525875,0.066275,0.558525
517,2026-02-19 12:47:05.472,0.55605,6.5610003,6.3780003,-0.2525875,0.066275,0.558525
518,2026-02-19 12:47:05.473,0.55605,6.5610003,6.3780003,0.0826375,0.4684625,0.3328875
519,2026-02-19 12:47:05.515,0.02205,6.2380505,7.0260005,0.0826375,0.4684625,0.3328875
520,2026-02-19 12:47:05.516,-0.36195,6.135,8.0130005,0.0826375,0.4684625,0.3328875
521,2026-02-19 12:47:05.517,-0.48405004,6.30495,8.81295,0.0826375,0.4684625,0.3328875
522,2026-02-19 12:47:05.518,-0.50805,6.5509505,9.081,0.0826375,0.4684625,0.3328875
523,2026-02-19 12:47:05.534,-0.44595003,6.7500005,8.305051,0.0826375,0.4684625,0.3328875
524,2026-02-19 12:47:05.535,-0.31395,6.7840505,6.8899503,0.0826375,0.4684625,0.3328875
525,2026-02-19 12:47:05.549,-0.28800002,6.7549505,5.8390503,0.0826375,0.4684625,0.3328875
526,2026-02-19 12:47:05.550,-0.38595003,6.8550005,5.2500005,0.0826375,0.4684625,0.3328875
527,2026-02-19 12:47:05.551,-0.38595003,6.8550005,5.2500005,0.72655,0.47808748,0.1434125
528,2026-02-19 12:47:05.596,-0.50595003,7.12095,5.085,0.72655,0.47808748,0.1434125
529,2026-02-19 12:47:05.597,-0.44595003,7.5139503,5.2639503,0.72655,0.47808748,0.1434125
530,2026-02-19 12:47:05.598,-0.24900001,7.8229504,5.51805,0.72655,0.47808748,0.1434125
531,2026-02-19 12:47:05.599,-0.123,7.9950004,5.5849504,0.72655,0.47808748,0.1434125
532,2026-02-19 12:47:05.631,-0.10305001,7.9159503,5.59905,0.72655,0.47808748,0.1434125
533,2026-02-19 12:47:05.632,-0.18,7.7629504,5.8219504,0.72655,0.47808748,0.1434125
534,2026-02-19 12:47:05.633,-0.32805002,7.7250004,6.4300504,0.72655,0.47808748,0.1434125
535,2026-02-19 12:47:05.634,-0.44805002,7.7869506,7.11705,0.72655,0.47808748,0.1434125
